,COUNTY,COUNTY_FIPS,FACILITY_ID,FINAL_NAICS_CODE,FUEL_TYPE,MECS_NAICS,REPORTING_YEAR,STATE,Temp_degC,Industry,Natural_gas,Total,MMTCO2E,Thermal MWh,Thermal MWh/hr
0,BOSSIER PARISH,22015,1006500,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,632.2919095,632.2919095,0.031831542000000004,175636.782037091,20.049860963138244
0,HANCOCK COUNTY,54029,1007882,324110,Natural Gas (Weighted U.S. Average),324110,2015,WV,220,Petroleum Refineries,778.2767975000002,778.2767975000002,0.039180874,216188.17225595505,24.679015097711762
0,HANCOCK COUNTY,54029,1007882,324110,Natural Gas (Weighted U.S. Average),324110,2015,WV,600,Petroleum Refineries,1292.592583,1292.592583,0.06507313099999999,359053.78252057405,40.987874716960505
0,Delaware,42045,1007466,324110,Natural Gas (Weighted U.S. Average),324110,2015,PA,220,Petroleum Refineries,32.565660030000004,32.565660030000004,0.001639457,9046.02391181334,1.032651131485541
0,Delaware,42045,1007466,324110,Natural Gas (Weighted U.S. Average),324110,2015,PA,600,Petroleum Refineries,54.08632348,54.08632348,0.002722874,15023.99076362744,1.7150674387702558
0,DAVIS,49011,1006189,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,220,Petroleum Refineries,49.62609217199999,49.62609217199999,0.00249835,13785.036631353816,1.573634318647696
0,DAVIS,49011,1006189,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,600,Petroleum Refineries,96.60758561200001,96.60758561200001,0.0048635269999999994,26835.461916130138,3.0634088945354034
0,GARVIN,40049,1002310,324110,Natural Gas (Weighted U.S. Average),324110,2015,OK,220,Petroleum Refineries,278.612876939,278.612876939,0.014026233999999999,77392.52773036154,8.83476343953899
0,GARVIN,40049,1002310,324110,Natural Gas (Weighted U.S. Average),324110,2015,OK,600,Petroleum Refineries,462.731176718,462.731176718,0.023295326,128536.5408063726,14.673121096617876
0,KERN COUNTY,6029,1004267,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,488.6660682720001,488.6660682720001,0.024600979000000002,135740.68311245966,15.495511770828728
0,KERN COUNTY,6029,1004267,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,23.161885179,23.161885179,0.001166087,6433.8621412522625,0.7344591485447789
0,JEFFERSON,48245,1002657,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,553.4303396,553.4303396,0.027861405,153730.77287340883,17.54917498554895
0,JEFFERSON,48245,1002657,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,919.1587807,919.1587807,0.046273312000000004,255322.08778528462,29.14635705311468
0,SALT LAKE COUNTY,49035,1006039,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,220,Petroleum Refineries,1072.0534320570002,1072.0534320570002,0.053970503,297792.8582499294,33.99461852168144
0,SALT LAKE COUNTY,49035,1006039,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,600,Petroleum Refineries,1780.5083226570002,1780.5083226570002,0.089636337,494586.0408510162,56.45959370445391
0,WAYNE,26163,1006388,324110,Natural Gas (Weighted U.S. Average),324110,2015,MI,220,Petroleum Refineries,624.0203645400001,624.0203645400001,0.031415125,173339.12882119213,19.787571783241113
0,WAYNE,26163,1006388,324110,Natural Gas (Weighted U.S. Average),324110,2015,MI,600,Petroleum Refineries,1036.3974586000002,1036.3974586000002,0.052175471,287888.4132549909,32.86397411586654
0,Galveston,48167,1005585,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,59385.70892886,59385.70892886,2.9896613009999995,16496043.454840872,1883.1099834293234
0,Galveston,48167,1005585,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,8150.37319822,8150.37319822,0.410315138,2263994.3662551553,258.4468454629172
0,SAINT CHARLES,22089,1005911,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,220,Petroleum Refineries,300.8807304,300.8807304,0.015147272,83578.0475290512,9.540873005599451
0,SAINT CHARLES,22089,1005911,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,499.71449979999994,499.71449979999994,0.025157182,138809.6943254444,15.845855516603242
0,STARK,39151,1005390,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,220,Petroleum Refineries,108.64261629,108.64261629,0.005469408,30178.52866780362,3.445037519155665
0,STARK,39151,1005390,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,600,Petroleum Refineries,180.43791169999997,180.43791169999997,0.009083806,50121.68223620259,5.721653223310798
0,LUCAS,39095,1001056,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,220,Petroleum Refineries,2925.771514,2925.771514,0.147292439,812714.959615892,92.77568032144885
0,LUCAS,39095,1001056,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,600,Petroleum Refineries,4859.235907,4859.235907,0.24462905,1349788.8317746462,154.08548307929752
0,EL PASO COUNTY,48141,1003564,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,1668.6425822,1668.6425822,0.084004658,463512.1991983517,52.91235150666115
0,EL PASO COUNTY,48141,1003564,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,2771.346946,2771.346946,0.139518225,769819.211965988,87.87890547556941
0,JACKSON,28059,1003286,324110,Natural Gas (Weighted U.S. Average),324110,2015,MS,220,Petroleum Refineries,4103.31123074,4103.31123074,0.20657345100000002,1139809.5870524957,130.11524966352692
0,JACKSON,28059,1003286,324110,Natural Gas (Weighted U.S. Average),324110,2015,MS,600,Petroleum Refineries,728.407769842,728.407769842,0.036670302,202335.65349117108,23.097677339174787
0,CALCASIEU,22019,1006307,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,220,Petroleum Refineries,846.3732634999999,846.3732634999999,0.042609062,235103.872388503,26.83834159686107
0,CALCASIEU,22019,1006307,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,1405.6898609999998,1405.6898609999998,0.0707668,390469.718208858,44.574168745303425
0,CADDO PARISH,22017,1005125,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,220,Petroleum Refineries,1678.8935746,1678.8935746,0.084520725,466359.6993652388,53.23740860333777
0,CADDO PARISH,22017,1005125,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,2788.3721960000003,2788.3721960000003,0.14037533000000002,774548.4518604882,88.41877304343473
0,LIVE OAK,48297,1008310,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,938.751293703,938.751293703,0.04725966,260764.45686223195,29.76763206189863
0,LIVE OAK,48297,1008310,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,1930.4864430099997,1930.4864430099997,0.09718669299999999,536246.6631664317,61.21537250758353
0,WARREN,28149,1008014,324110,Natural Gas (Weighted U.S. Average),324110,2015,MS,220,Petroleum Refineries,1207.5489662,1207.5489662,0.060791770999999994,335430.53673310357,38.291157161313194
0,WARREN,28149,1008014,324110,Natural Gas (Weighted U.S. Average),324110,2015,MS,600,Petroleum Refineries,2005.5446120000001,2005.5446120000001,0.10096535400000001,557096.1712321361,63.595453337001835
0,LOS ANGELES COUNTY,6037,1002286,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,246.50503491,246.50503491,0.01240983,68473.67558722998,7.816629633245432
0,LOS ANGELES COUNTY,6037,1002286,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,409.4052153,409.4052153,0.020610732,113723.76189560341,12.982164599954727
0,CALCASIEU,22019,1002389,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,220,Petroleum Refineries,593.769955411,593.769955411,0.029892201,164936.23067415677,18.828336834949408
0,CALCASIEU,22019,1002389,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,1472.9496191000003,1472.9496191000003,0.074152858,409152.9992943599,46.7069633897671
0,Allen,39003,1000411,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,220,Petroleum Refineries,388.076811797,388.076811797,0.019536994,107799.20062734709,12.305844820473412
0,Allen,39003,1000411,324110,Natural Gas (Weighted U.S. Average),324110,2015,OH,600,Petroleum Refineries,644.53316649,644.53316649,0.032447805,179037.13392125926,20.43802898644512
0,YELLOWSTONE,30111,1007000,324110,Natural Gas (Weighted U.S. Average),324110,2015,MT,220,Petroleum Refineries,13.958285038,13.958285038,0.000702704,3877.3045012855646,0.4426146690965256
0,YELLOWSTONE,30111,1007000,324110,Natural Gas (Weighted U.S. Average),324110,2015,MT,600,Petroleum Refineries,23.18246641,23.18246641,0.0011670769999999999,6439.57915443698,0.7351117756206599
0,TULSA,40143,1002028,324110,Natural Gas (Weighted U.S. Average),324110,2015,OK,220,Petroleum Refineries,910.3583174999999,910.3583174999999,0.045830269,252877.512718515,28.86729597243322
0,TULSA,40143,1002028,324110,Natural Gas (Weighted U.S. Average),324110,2015,OK,600,Petroleum Refineries,1511.958744,1511.958744,0.07611670599999999,419988.87599083205,47.94393561539179
0,DAVIS,49011,1005769,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,220,Petroleum Refineries,160.18534796,160.18534796,0.008064228,44495.965585632875,5.079448126213799
0,DAVIS,49011,1005769,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,600,Petroleum Refineries,266.0420989,266.0420989,0.013393387,73900.6421482442,8.436146363954817
0,EDDY,35015,1007972,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,220,Petroleum Refineries,535.7447965,535.7447965,0.026971059999999998,148818.118082177,16.988369644084134
0,EDDY,35015,1007972,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,600,Petroleum Refineries,889.7859383,889.7859383,0.044794592,247162.9583690974,28.214949585513402
0,LEA,35025,1007771,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,220,Petroleum Refineries,982.8925198999999,982.8925198999999,0.049481867,273025.9183927822,31.167342282281073
0,LEA,35025,1007771,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,600,Petroleum Refineries,1632.426388,1632.426388,0.082181422,453452.13720586407,51.76394260340914
0,SANTA BARBARA COUNTY,6083,1011345,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,114.86412168000001,114.86412168000001,0.005782617,31906.725992027044,3.642320318724548
0,SANTA BARBARA COUNTY,6083,1011345,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,190.77083149999999,190.77083149999999,0.009603997,52991.940032407,6.049308222877512
0,SAINT CHARLES,22089,1005496,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,220,Petroleum Refineries,196.98496372000002,196.98496372000002,0.009916836,54718.08925221417,6.246357220572394
0,SAINT CHARLES,22089,1005496,324110,Natural Gas (Weighted U.S. Average),324110,2015,LA,600,Petroleum Refineries,327.1603419,327.1603419,0.016470269,90877.9454522982,10.37419468633541
0,ESCAMBIA,1053,1006531,324110,Natural Gas (Weighted U.S. Average),324110,2015,AL,220,Petroleum Refineries,62.38991977,62.38991977,0.003140902,17330.54713387106,1.978372960487564
0,ESCAMBIA,1053,1006531,324110,Natural Gas (Weighted U.S. Average),324110,2015,AL,600,Petroleum Refineries,103.61962199999999,103.61962199999999,0.005216534,28783.251359916,3.285759287661644
0,DAVIS COUNTY,49011,1006448,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,220,Petroleum Refineries,181.12862731,181.12862731,0.009118579,50313.54783691718,5.743555689145797
0,DAVIS COUNTY,49011,1006448,324110,Natural Gas (Weighted U.S. Average),324110,2015,UT,600,Petroleum Refineries,300.82551739999997,300.82551739999997,0.015144491999999999,83562.7105723372,9.539122211454018
0,DOUGLAS,55031,1003472,324110,Natural Gas (Weighted U.S. Average),324110,2015,WI,220,Petroleum Refineries,528.0293588,528.0293588,0.026582639999999998,146674.9392287464,16.743714523829496
0,DOUGLAS,55031,1003472,324110,Natural Gas (Weighted U.S. Average),324110,2015,WI,600,Petroleum Refineries,892.2898168500001,892.2898168500001,0.044920645,247858.48074495935,28.29434711700449
0,MCKINLEY,35031,1003355,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,220,Petroleum Refineries,559.5038286,559.5038286,0.028167163000000002,155417.8545008508,17.741764212425892
0,MCKINLEY,35031,1003355,324110,Natural Gas (Weighted U.S. Average),324110,2015,NM,600,Petroleum Refineries,929.2458692,929.2458692,0.046781127,258124.05905463762,29.46621678705909
0,LOS ANGELES,6037,1010774,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,71.76795965,71.76795965,0.003613023,19935.560295657702,2.2757488921983677
0,LOS ANGELES,6037,1010774,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,119.1950379,119.1950379,0.006000649,33109.7592377862,3.779652881025822
0,KERN COUNTY,6029,1003689,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,97.804377999,97.804377999,0.0049237709999999995,27167.904511806228,3.1013589625349574
0,KERN COUNTY,6029,1003689,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,162.43734112099997,162.43734112099997,0.00817756,45121.519741909135,5.150858418026157
0,UNION COUNTY,5139,1007661,324110,Natural Gas (Weighted U.S. Average),324110,2015,AR,220,Petroleum Refineries,219.38086861,219.38086861,0.011044314999999999,60939.17892074858,6.956527274058057
0,UNION COUNTY,5139,1007661,324110,Natural Gas (Weighted U.S. Average),324110,2015,AR,600,Petroleum Refineries,655.2667221840001,655.2667221840001,0.032988165,182018.67955482716,20.778388077035064
0,HOWARD,48227,1006961,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,88.07660648000001,88.07660648000001,0.00443405,24465.743594801443,2.7928931044293885
0,HOWARD,48227,1006961,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,146.2810772,146.2810772,0.007364244,40633.6650624616,4.638546240007032
0,NUECES COUNTY,48355,1004213,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,8.827281419,8.827281419,0.000444392,2452.024578006982,0.2799114815076464
0,NUECES COUNTY,48355,1004213,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,14.66069466,14.66069466,0.000738065,4072.4184412654804,0.46488794991615073
0,CHATHAM COUNTY,13051,1003006,324110,Natural Gas (Weighted U.S. Average),324110,2015,GA,220,Petroleum Refineries,39.41571853,39.41571853,0.00198431,10948.81946182634,1.2498652353683037
0,CHATHAM COUNTY,13051,1003006,324110,Natural Gas (Weighted U.S. Average),324110,2015,GA,600,Petroleum Refineries,65.46316889,65.46316889,0.00329562,18184.228127926424,2.075825128758724
0,LOS ANGELES COUNTY,6037,1007347,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,0.030291716000000003,0.030291716000000003,1.523e-06,8.414372287048002,0.0009605447816264842
0,LOS ANGELES COUNTY,6037,1007347,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,0.050309667999999995,0.050309667999999995,2.53e-06,13.974918957704,0.0015953103832995433
0,LOS ANGELES,6037,1004362,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,220,Petroleum Refineries,79.14330405999999,79.14330405999999,0.003984321,21984.26871517868,2.5096197163445986
0,LOS ANGELES,6037,1004362,324110,Natural Gas (Weighted U.S. Average),324110,2015,CA,600,Petroleum Refineries,131.4442987,131.4442987,0.006617315,36512.3344042886,4.168074703685914
0,HARRIS,48201,1005903,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,220,Petroleum Refineries,0.755559744,0.755559744,3.8e-05,209.87787456883203,0.02395866148046028
0,HARRIS,48201,1005903,324110,Natural Gas (Weighted U.S. Average),324110,2015,TX,600,Petroleum Refineries,52.18333019,52.18333019,0.002627071,14495.38109351782,1.6547238691230388
0,Bedford,51019,1000273,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,150,Paperboard Mills,771.9827967559999,771.9827967559999,0.038864014999999995,214439.83731728818,24.479433483708696
0,Bedford,51019,1000273,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,275,Paperboard Mills,87.799578506,87.799578506,0.0044201041,24388.79131823967,2.784108597972565
0,Bedford,51019,1000273,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,200,Paperboard Mills,205.569205433,205.569205433,0.010348994,57102.60274676788,6.518561957393594
0,Bedford,51019,1000273,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,505,Paperboard Mills,952.287735994,952.287735994,0.047941124,264524.58272894134,30.19687017453668
0,Bedford,51019,1000273,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,800,Paperboard Mills,714.580591287,714.580591287,0.03597421,198494.7674865203,22.659220032707797
0,LINCOLN,41041,1004055,322130,Natural Gas (Weighted U.S. Average),322130,2015,OR,150,Paperboard Mills,1223.6223104189999,1223.6223104189999,0.06160094800000001,339895.358143569,38.800839970727054
0,LINCOLN,41041,1004055,322130,Natural Gas (Weighted U.S. Average),322130,2015,OR,275,Paperboard Mills,139.165695839,139.165695839,0.007006033900000002,38657.168658765746,4.412918796662756
0,LINCOLN,41041,1004055,322130,Natural Gas (Weighted U.S. Average),322130,2015,OR,200,Paperboard Mills,325.83506672,325.83506672,0.0164035512,90509.81316334817,10.332170452437003
0,LINCOLN,41041,1004055,322130,Natural Gas (Weighted U.S. Average),322130,2015,OR,505,Paperboard Mills,1509.4125472469998,1509.4125472469998,0.075988518,419281.5985491772,47.86319618141292
0,LINCOLN,41041,1004055,322130,Natural Gas (Weighted U.S. Average),322130,2015,OR,800,Paperboard Mills,1132.637615509,1132.637615509,0.057020489,314621.81156085903,35.915731913340075
0,ORANGE COUNTY,48361,1005909,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,150,Paperboard Mills,633.651211896,633.651211896,0.031899981,176014.36633804708,20.09296419384099
0,ORANGE COUNTY,48361,1005909,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,275,Paperboard Mills,72.06677343599999,72.06677343599999,0.003628066,20018.564191505207,2.2852242227745676
0,ORANGE COUNTY,48361,1005909,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,200,Paperboard Mills,168.733262813,168.733262813,0.008494556999999998,46870.388277669525,5.3505009449394425
0,ORANGE COUNTY,48361,1005909,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,505,Paperboard Mills,781.647311908,781.647311908,0.039350579999999996,217124.42700718043,24.78589349397037
0,ORANGE COUNTY,48361,1005909,322130,Natural Gas (Weighted U.S. Average),322130,2015,TX,800,Paperboard Mills,586.5349066040001,586.5349066040001,0.029528029,162926.4932866459,18.598914758749533
0,HUMPHREYS,47085,1007176,322130,Natural Gas (Weighted U.S. Average),322130,2015,TN,150,Paperboard Mills,86.23858948,86.23858948,0.004341519,23955.18290857544,2.7346099210702555
0,HUMPHREYS,47085,1007176,322130,Natural Gas (Weighted U.S. Average),322130,2015,TN,275,Paperboard Mills,9.808135412,9.808135412,0.000493772,2724.484238474536,0.31101418247426216
0,HUMPHREYS,47085,1007176,322130,Natural Gas (Weighted U.S. Average),322130,2015,TN,200,Paperboard Mills,22.96424012,22.96424012,0.001156091,6378.960692053361,0.728191859823443
0,HUMPHREYS,47085,1007176,322130,Natural Gas (Weighted U.S. Average),322130,2015,TN,505,Paperboard Mills,106.38054562,106.38054562,0.005355528,29550.175201232363,3.3733076713735572
0,HUMPHREYS,47085,1007176,322130,Natural Gas (Weighted U.S. Average),322130,2015,TN,800,Paperboard Mills,79.82616001,79.82616001,0.004018698,22173.95107525778,2.5312729537965506
0,LOWNDES,13185,1003280,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,62.009077178,62.009077178,0.0031217199999999997,17224.757440350488,1.966296511455535
0,LOWNDES,13185,1003280,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,7.052450989000001,7.052450989000001,0.000355092,1959.015730822442,0.22363193274228793
0,LOWNDES,13185,1003280,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,16.512229002,16.512229002,0.000831195,4586.733947717556,0.5235997657211823
0,LOWNDES,13185,1003280,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,76.491968427,76.491968427,0.0038508039999999998,21247.786005715207,2.4255463476843846
0,LOWNDES,13185,1003280,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,87.873183582,87.873183582,0.0044237930000000005,24409.237189040796,2.7864426014886754
0,CHATHAM,13051,1006803,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,4374.80924691,4374.80924691,0.220241513,1215225.762988166,138.72440216759884
0,CHATHAM,13051,1006803,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,1.6176679820000002,1.6176679820000002,8.1461e-05,449.352576703996,0.05129595624474841
0,CHATHAM,13051,1006803,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,3.7875207079999997,3.7875207079999997,0.000190683,1052.089927226824,0.12010158986607579
0,CHATHAM,13051,1006803,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,17.545475812,17.545475812,0.000883337,4873.747180105737,0.5563638333454037
0,CHATHAM,13051,1006803,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,13.165827937000001,13.165827937000001,0.0006628329999999999,3657.1773526839866,0.4174859991648386
0,Florence,45041,1000319,322130,Natural Gas (Weighted U.S. Average),322130,2015,SC,150,Paperboard Mills,84.170833127,84.170833127,0.004237450000000001,23380.805684351813,2.6690417447890193
0,Florence,45041,1000319,322130,Natural Gas (Weighted U.S. Average),322130,2015,SC,275,Paperboard Mills,9.572964190999999,9.572964190999999,0.000481853,2659.158847047598,0.30355694600999983
0,Florence,45041,1000319,322130,Natural Gas (Weighted U.S. Average),322130,2015,SC,200,Paperboard Mills,22.413622895000003,22.413622895000003,0.001128381,6226.011340527311,0.7107318881880491
0,Florence,45041,1000319,322130,Natural Gas (Weighted U.S. Average),322130,2015,SC,505,Paperboard Mills,103.82984239000001,103.82984239000001,0.005227114,28841.645959409423,3.292425337832126
0,Florence,45041,1000319,322130,Natural Gas (Weighted U.S. Average),322130,2015,SC,800,Paperboard Mills,88.28320714200001,88.28320714200001,0.004444448,24523.13271349047,2.7994443736861276
0,BIBB,13021,1003470,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,272.92249495899995,272.92249495899995,0.01373977,75811.8648047211,8.654322466292362
0,BIBB,13021,1003470,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,27.632527730999996,27.632527730999996,0.0013911009999999998,7675.708288061719,0.8762224073129815
0,BIBB,13021,1003470,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,64.69731250800001,64.69731250800001,0.003257064,17971.490073847224,2.0515399627679485
0,BIBB,13021,1003470,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,299.706646917,299.706646917,0.015088166999999998,83251.91296731043,9.503643032797994
0,BIBB,13021,1003470,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,224.89479266900003,224.89479266900003,0.011321900999999999,62470.82571800949,7.131372798859531
0,COBB,13067,1004554,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,431.9322119,431.9322119,0.021744811,119981.26595715822,13.696491547620802
0,COBB,13067,1004554,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,49.1247555,49.1247555,0.002473093,13645.776333279,1.5577370243469177
0,COBB,13067,1004554,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,115.01805729999998,115.01805729999998,0.005790366999999999,31949.485920679395,3.6472015891186524
0,COBB,13067,1004554,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,532.8146558,532.8146558,0.026823547000000003,148004.1894588124,16.89545541767265
0,COBB,13067,1004554,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,399.81509520000003,399.81509520000003,0.020127935,111059.83751446562,12.678063643203837
0,FLOYD,13115,1006760,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,404.623730532,404.623730532,0.020370014999999998,112395.57061971791,12.830544591291996
0,FLOYD,13115,1006760,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,16.021929782,16.021929782,0.0008065930000000001,4450.539610984397,0.5080524670073512
0,FLOYD,13115,1006760,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,37.512883666,37.512883666,0.001888515,10420.253798974149,1.1895266893806105
0,FLOYD,13115,1006760,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,173.776315351,173.776315351,0.008748441,48271.23732557008,5.510415219813936
0,FLOYD,13115,1006760,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,130.398804373,130.398804373,0.006564681,36221.91908112319,4.134922269534611
0,LIBERTY,13179,1004886,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,150,Paperboard Mills,113.543005585,113.543005585,0.005716116,31539.749005390135,3.600427968651842
0,LIBERTY,13179,1004886,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,275,Paperboard Mills,3.7995706570000003,3.7995706570000003,0.00019128199999999998,1055.4371379601462,0.12048369154796189
0,LIBERTY,13179,1004886,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,200,Paperboard Mills,8.896110143,8.896110143,0.000447858,2471.1436833022544,0.28209402777423
0,LIBERTY,13179,1004886,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,505,Paperboard Mills,41.210727894,41.210727894,0.002074678,11447.433572939533,1.306784654445152
0,LIBERTY,13179,1004886,322130,Natural Gas (Weighted U.S. Average),322130,2015,GA,800,Paperboard Mills,30.923832363,30.923832363,0.0015567979999999999,8589.960306129415,0.9805890760421706
0,MCCURTAIN,40089,1006776,322130,Natural Gas (Weighted U.S. Average),322130,2015,OK,150,Paperboard Mills,1244.4574213699998,1244.4574213699998,0.06264986500000001,345682.89359331597,39.461517533483544
0,MCCURTAIN,40089,1006776,322130,Natural Gas (Weighted U.S. Average),322130,2015,OK,275,Paperboard Mills,141.53532632599996,141.53532632599996,0.007125324,39315.39987618363,4.488059346596305
0,MCCURTAIN,40089,1006776,322130,Natural Gas (Weighted U.S. Average),322130,2015,OK,200,Paperboard Mills,331.383191869,331.383191869,0.016682856999999995,92050.96027098708,10.508100487555604
0,MCCURTAIN,40089,1006776,322130,Natural Gas (Weighted U.S. Average),322130,2015,OK,505,Paperboard Mills,1535.1139239800002,1535.1139239800002,0.07728242400000002,426420.87557531643,48.678182143300965
0,MCCURTAIN,40089,1006776,322130,Natural Gas (Weighted U.S. Average),322130,2015,OK,800,Paperboard Mills,1153.450519372,1153.450519372,0.05806828399999999,320403.17837011546,36.575705293392176
0,King William,51101,1005579,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,150,Paperboard Mills,3948.377234159,3948.377234159,0.19877357900000003,1096772.331350219,125.20232093039029
0,King William,51101,1005579,322130,Natural Gas (Weighted U.S. Average),322130,2015,VA,275,Paperboard Mills,15.902909072,15.902909072,0.0008006016999999999,4417.478276202016,0.5042783420321936
